filename, H,C,N,O, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,largest_pore_diam1,largest_pore_diam2,density,ASA_unit_volume,ASA_unit_mass,helium void fraction,Henry Coef of propane,Henry Coef of propene,avg_loading_absolute_propane-1,avg_loading_absolute_propene-1,avg_loading_absolute_propane-0.1,avg_loading_absolute_propene-0.1,wc-propane,wc-propene,S-propane-1,S-propene-1,APS-propane,APS-propene
hMOF-5044318.cif,112,152,2,8,96.5,1.315789474,4,0.036231884,0.12173913,0.25,8.59535,4.36033,0.964474,812.362,842.284,0.377668,0.0104381,0.00630799,1.983864476,1.417789919,1.757371742,1.124639051,0.226492734,0.293150868,1.402073206,0.71322952,0.317559394,0.209083853
hMOF-5033378.cif,58,103,6,34,73.5,3.883495146,8.5,0.195121951,0.659512195,0.176470588,24.5797,17.60009,0.184985,993.169,5368.91,0.942986,0.000048571,4.06E-05,2.593192782,2.156715242,0.243087512,0.207072853,2.35010527,1.94964239,1.204793372,0.830017847,2.831391252,1.618237978
hMOF-3001694.cif,88,78,8,52,33,10.25641026,6.5,0.256410256,0.868376068,0.153846154,17.36555,14.14211,0.398298,1566.52,3933.03,0.821156,4.97E-05,4.04E-05,1.683337397,1.381729463,0.240780885,0.194623354,1.442556513,1.187106109,1.220727496,0.819183646,1.760968399,0.97245791
hMOF-5078915.cif,30,128,12,32,98,3.125,8,0.301724138,0.963448276,0.375,7.29835,5.91051,0.948789,2994.86,3156.51,0.798824,0.00372718,0.00338625,4.249631777,3.594817186,2.985361109,2.309252556,1.264270667,1.28556463,1.184527273,0.844218637,1.497563086,1.085297619
hMOF-25353.cif,6,20,2,8,14.5,10,4,0.363636364,1.167272727,0.25,4.67416,4.21298,1.94104,1407.84,725.304,0.676275,0.609221,0.331301,1.685662976,1.274469357,1.687127983,1.23793884,-0.001465007,0.036530517,1.325293058,0.754550093,-0.001941563,0.027564105
hMOF-5000205.cif,12,52,0,26,45,15.38461538,3.25,0.294117647,1.000784314,0,6.07692,5.54162,0.864715,2328.67,2692.99,0.692782,0.000454421,0.000306839,4.359550974,3.311795754,2.345543927,1.629340142,2.014007047,1.682455612,1.319012126,0.758143144,2.656499715,1.275542188
hMOF-5019297.cif,17,42,0,13,28,9.523809524,3.25,0.292134831,0.934831461,0,16.44159,9.44235,0.569912,2043.81,3586.18,0.844018,2.70E-05,2.14E-05,1.446790347,1.124148353,0.138284817,0.109749757,1.30850553,1.014398596,1.289592643,0.775438667,1.687439105,0.786603895
hMOF-5027110.cif,24,60,32,21,41,6.666666667,5.25,0.375886525,1.202269504,1.523809524,17.62766,16.31163,0.404959,1850.36,4569.25,0.866954,0.000124125,9.07E-05,4.848925447,3.644591494,0.640448702,0.464574284,4.208476746,3.18001721,1.333113795,0.750123511,5.610378406,2.385405673
hMOF-3001899.cif,32,50,8,48,33,16,6,0.383561644,1.297534247,0.166666667,21.47237,17.10929,0.256359,1357.02,5293.41,0.882882,1.33E-05,1.19E-05,0.660108044,0.576889506,0.065654578,0.053978255,0.594453466,0.522911251,1.146549895,0.872181843,0.681570559,0.456073698
hMOF-5035411.cif,7,34,2,8,26.5,5.882352941,4,0.306451613,1.000645161,0.25,7.62965,7.22052,1.38097,1357.79,983.216,0.717916,0.05405,0.0235402,2.110942436,2.283790018,2.10922716,1.747666601,0.001715276,0.536123417,0.926170179,1.079715179,0.001588637,0.578860591
hMOF-5035989.cif,24,44,2,18,32.5,4.545454545,9,0.222222222,0.755555556,0.111111111,16.0087,13.23421,0.324794,1767.43,5441.68,0.864727,4.63E-05,3.78E-05,2.634324159,2.102124069,0.229493623,0.1884349,2.404830536,1.913689169,1.255687129,0.796376722,3.019714752,1.524017507
hMOF-5073242.cif,18,26,10,8,15.5,7.692307692,4,0.28125,0.905,1.25,10.65261,8.04922,0.432341,2500.58,5783.81,0.799292,4.42E-05,3.56E-05,6.577150087,4.895573247,0.23607093,0.19139955,6.341079157,4.704173697,1.346185079,0.742839908,8.536266145,3.494447955
hMOF-7000254.cif,122,108,0,32,48,5.555555556,5.333333333,0.119402985,0.410746269,0,8.52087,2.1784,1.49034,0,0,0.437318,0.260908,0.100072,1.454641518,0.961538426,1.449388339,0.885064846,0.005253179,0.076473579,1.515862842,0.659690291,0.007963099,0.050448878
hMOF-5013106.cif,14,72,0,26,49,11.11111111,3.25,0.38961039,1.234285714,0,7.14556,4.85379,1.3823,2317.34,1676.45,0.663281,0.000234809,0.000153201,2.309385749,1.954887364,1.094369878,0.740359381,1.215015871,1.214527984,1.183709996,0.844801517,1.438226432,1.026035083
hMOF-3001412.cif,52,192,60,64,152,8.333333333,4,0.322916667,1.048333333,0.9375,13.43191,10.11824,0.324631,1940.13,5976.42,0.84892,2.61E-05,2.23E-05,1.140970413,0.976796791,0.133694051,0.111154055,1.007276362,0.865642736,1.170417298,0.854396122,1.178933678,0.739601796
hMOF-5011342.cif,34,108,0,26,73,7.407407407,3.25,0.299065421,0.943551402,0,10.09915,5.55533,1.0635,2454.58,2308.01,0.724513,0.000163523,0.000113359,3.460554575,2.558232855,1.231002071,0.839937344,2.229552504,1.718295512,1.355427222,0.737774765,3.021996156,1.267715067
hMOF-5082091.cif,114,252,18,48,191.5,2.380952381,8,0.150684932,0.501917808,0.375,6.10625,4.0302,1.08327,513.295,473.839,0.52505,0.021175,0.00902707,0.940161359,0.478004995,0.933961316,0.388335493,0.006200043,0.089669502,1.970790842,0.507410517,0.012218989,0.045499248
hMOF-22794.cif,32,56,4,16,40,7.142857143,4,0.178571429,0.6,0.25,3.74258,2.7072,1.31196,0,0,0.304091,9.70E-12,9.67E-10,0,4.35E-05,0,1.74E-05,0,0.000026072,0,0,0,0
hMOF-5013401.cif,13,34,0,13,17,11.76470588,3.25,0.413793103,1.566206897,0,10.93925,5.98007,0.761848,2181.71,2863.7,0.683634,2.41E-05,1.85E-05,2.272113423,1.689204324,0.125427438,0.096428343,2.146685985,1.592775981,1.347778102,0.741961899,2.893256362,1.181779092
hMOF-27221.cif,22,104,4,16,78,3.846153846,4,0.277777778,0.866666667,0.25,3.96723,3.59957,2.40862,0,0,0.789719,1.15701,1.1848,0.800806941,1.759627133,0.868624988,1.524858526,-0.067818048,0.234768607,0.456013554,2.192917274,-0.030925949,0.514828134
hMOF-7000828.cif,28,66,0,32,38,9.090909091,5.333333333,0.382716049,1.227654321,0,7.36681,2.39156,2.82042,0,0,0.277373,0.0373058,0.0149489,0.435397109,0.476918051,0.411766877,0.388583766,0.023630232,0.088334285,0.914770927,1.093169853,0.021616249,0.096564377
hMOF-6002356.cif,12,28,0,10,19,7.142857143,5,0.3,0.994666667,0,8.63116,7.89149,0.936907,1715.04,1830.54,0.700992,0.000865432,0.00058466,3.89438797,2.908137463,3.065307438,1.915692169,0.829080533,0.992445294,1.341821842,0.74525542,1.112478367,0.739625234
hMOF-7002563.cif,24,82,2,36,57.5,7.317073171,6,0.363636364,1.175454545,0.055555556,6.50703,3.9932,2.01175,839.031,417.065,0.415913,0.00211447,0.00120778,0.865901275,0.790356722,0.768075621,0.561634761,0.097825654,0.228721961,1.09778123,0.910928309,0.107391167,0.208349309
hMOF-22713.cif,5,10,2,8,6.5,20,4,0.433333333,1.416,0.25,5.73891,5.07581,1.61543,1137.36,704.061,0.453777,0.000984484,0.000558791,1.222235652,0.865510134,1.006299283,0.598330437,0.215936369,0.267179697,1.414989975,0.706718788,0.305547797,0.188820912
hMOF-8632.cif,3,10,0,13,9,40,3.25,0.451612903,1.570967742,0,6.90279,4.42995,1.0966,2451.9,2235.91,0.654633,0.000109375,7.82E-05,3.013216483,2.467901709,0.72456176,0.524636621,2.288654723,1.943265088,1.223412881,0.817385541,2.799969669,1.588396785
hMOF-7000407.cif,22,82,0,32,60,7.317073171,5.333333333,0.337349398,1.091084337,0,8.042,4.08628,1.82926,1220.51,667.213,0.5188,0.0125983,0.0092253,1.292377424,1.10517843,1.023317893,0.742637059,0.26905953,0.362541371,1.171729963,0.853438959,0.315265114,0.30940693
hMOF-5067564.cif,13,47,17,8,37.25,4.255319149,4,0.287356322,0.910344828,2.125,9.12937,5.65933,0.724949,1656.85,2285.47,0.566278,7.16E-05,5.71E-05,2.677772685,2.17313091,0.383354982,0.299314169,2.294417703,1.873816741,1.234691309,0.80991904,2.832897596,1.517639857
hMOF-5065194.cif,12,56,4,16,42,7.142857143,4,0.333333333,1.060740741,0.25,3.07293,1.42728,3.07492,0,0,0.0537177,1.03E-34,5.40E-27,0,0,0,0,0,0,0,0,0,0
hMOF-6000945.cif,10,48,0,20,41,8.333333333,5,0.295454545,0.983636364,0,4.59876,3.88981,1.55201,868.384,559.52,0.57417,0.0395787,0.0326737,1.498554162,1.428602999,1.505500922,1.268847172,-0.00694676,0.159755827,1.051069562,0.951411815,-0.007301528,0.151993581
hMOF-1002856.cif,5,24,0,10,19,8.333333333,5,0.354166667,1.148333333,0,7.49728,7.16742,1.74106,1525.16,875.995,0.792677,0.0187826,0.00880204,1.982766765,1.902899043,1.90090263,1.484104756,0.081864135,0.418794287,1.044062401,0.957797158,0.085471265,0.401119978
hMOF-5082725.cif,13,38,2,8,20.5,5.263157895,4,0.38372093,1.182325581,0.25,12.28034,7.33555,1.16922,1956.86,1673.64,0.692789,2.18E-05,1.84E-05,2.015331216,1.573047951,0.121009628,0.100486681,1.894321588,1.472561271,1.283733999,0.778977577,2.431805028,1.147092211
hMOF-19713.cif,9,32,2,8,22.5,6.25,4,0.328125,1.068125,0.25,5.54067,4.29993,1.61634,1068.52,661.074,0.533893,0.113703,0.0540237,1.523941792,1.235504457,1.3863659,0.929590685,0.137575892,0.305913772,1.235932168,0.809105893,0.17003447,0.247516635
hMOF-22290.cif,20,20,2,11,10.5,10,5.5,0.236363636,0.798545455,0.181818182,4.67339,3.94725,1.49532,424.527,283.904,0.314033,0.0337723,0.0231143,1.023221849,0.663887554,1.027459469,0.646787731,-0.00423762,0.017099823,1.544350423,0.647521433,-0.00654437,0.011072502
hMOF-5081770.cif,20,42,4,23,32,4.761904762,11.5,0.296703297,1.003076923,0.173913043,5.42136,5.03819,1.10785,2068.64,1867.26,0.804184,1.1256,0.410119,3.569161214,2.565704532,3.495713936,2.154830497,0.073447278,0.410874035,1.393895117,0.717414092,0.102377802,0.294766823
hMOF-5044297.cif,40,76,4,16,40,5.263157895,4,0.302325581,0.941395349,0.25,5.52888,3.76654,1.76991,465.702,263.122,0.433737,0.00301087,0.00156477,0.866196994,0.61863955,0.780478132,0.520860543,0.085718862,0.097779007,1.402973809,0.712771681,0.120261318,0.069694107
hMOF-6001834.cif,12,28,0,14,23,7.142857143,7,0.25,0.86,0,5.12957,3.7119,0.856024,0,0,0.618572,0.000277373,0.000370251,2.669811307,3.614193053,1.307589094,1.576880129,1.362222213,2.037312924,0.740184173,1.351015108,1.008295322,2.75244054
hMOF-5033881.cif,48,84,4,38,60,4.761904762,9.5,0.235955056,0.802696629,0.105263158,6.86254,4.76983,0.79301,1725.48,2175.86,0.587331,0.00131153,0.000750045,3.612408706,2.872641868,2.545918659,1.621109251,1.066490047,1.251532618,1.260044745,0.793622611,1.343825179,0.993244584
hMOF-6003237.cif,32,58,0,10,43,3.448275862,5,0.098039216,0.337254902,0,5.21277,3.82797,0.977745,206.667,211.371,0.406001,0.00284992,0.00188981,1.197320702,1.019943128,1.107351325,0.777230199,0.089969378,0.242712929,1.17626482,0.850148693,0.105827814,0.20634208
hMOF-7000439.cif,16,60,0,32,44,10,5.333333333,0.378787879,1.237575758,0,8.76613,2.76294,2.09941,0,0,0.50491,0.0130463,0.006124,1.135059263,0.868449129,1.090247427,0.72299134,0.044811836,0.14545779,1.309618273,0.763581282,0.058686399,0.111068845
hMOF-6002228.cif,10,30,0,10,20,6.666666667,5,0.34375,1.0925,0,4.16003,2.97622,2.43382,0,0,0.44096,0.00808023,0.0118427,0.484124146,1.194755291,0.416797391,0.869604514,0.067326755,0.325150778,0.406020867,2.462927603,0.027336067,0.800822825
hMOF-7001801.cif,23,74,0,32,55,8.108108108,5.333333333,0.322368421,1.077631579,0,15.05441,4.81549,0.851947,1748.9,2052.83,0.70199,0.00030569,0.00020236,4.257807308,3.086872419,1.214111835,0.818662289,3.043695473,2.26821013,1.382094999,0.723539265,4.206676293,1.64113909
hMOF-5042776.cif,24,30,18,8,14.5,6.666666667,4,0.317073171,1.002926829,2.25,6.37567,4.13135,0.90161,1463.25,1622.93,0.522282,0.00246914,0.00135474,2.698952973,1.906300182,2.089889637,1.237831316,0.609063336,0.668468866,1.41864784,0.704896573,0.864046386,0.471201413
hMOF-32869.cif,12,18,2,15,12.5,11.11111111,7.5,0.346938776,1.177142857,0.133333333,4.63934,3.83095,1.66914,381.628,228.638,0.312348,0.0175787,0.0139587,0.917076252,0.699148716,0.90499615,0.69363224,0.012080102,0.005516476,1.314336159,0.760840363,0.015877315,0.004197158
hMOF-5011350.cif,222,237,0,39,127,5.063291139,3.25,0.076470588,0.263058824,0,7.15352,5.43547,0.759406,1614.16,2125.55,0.654536,0.00289771,0.00203622,4.47080118,3.647362455,3.95677116,2.893280597,0.51403002,0.754081858,1.22822238,0.814184806,0.631343175,0.613961991
hMOF-7002840.cif,58,102,64,36,58,5.882352941,6,0.37593985,1.196992481,1.777777778,18.74346,6.53345,0.529972,1815.78,3426.18,0.791945,0.000182789,0.000125974,4.068205818,3.070969745,0.689521535,0.491666665,3.378684282,2.579303079,1.327388198,0.753359117,4.484825639,1.94314149
hMOF-5047309.cif,18,38,2,8,29.5,5.263157895,4,0.147058824,0.494117647,0.25,14.51638,9.56737,0.333195,2180.16,6543.2,0.870971,5.61E-05,4.48E-05,4.772717723,3.660390977,0.29704404,0.235280945,4.475673683,3.425110032,1.306498291,0.765404751,5.847460019,2.621595493
hMOF-1002185.cif,0,8,0,20,9,50,5,0.625,2.15,0,3.55999,3.15126,1.94253,0,0,0.255915,2.39E-12,7.48E-10,0,2.02E-05,0,0,0,2.02E-05,0,0,0,0
hMOF-24956.cif,24,80,4,16,56,5,4,0.289473684,0.909473684,0.25,4.27833,3.79515,2.08695,881.963,422.608,0.593672,0.177805,0.142231,1.003761427,1.287978976,1.014620405,1.124828237,-0.010858977,0.16315074,0.780894388,1.280582901,-0.008479714,0.208928047
hMOF-12657.cif,16,92,0,26,69,8.695652174,3.25,0.333333333,1.095172414,0,6.87799,3.26883,1.36584,0,0,0.503464,0.0323563,0.015331,1.384819813,1.331460753,1.276904459,0.992268028,0.107915354,0.339192724,1.042162573,0.959543191,0.112465343,0.325470069
hMOF-5046563.cif,16,36,8,16,27,11.11111111,4,0.3,0.992,0.5,4.14525,2.86237,1.52924,0,0,0.371304,0.000148117,0.000428117,0.657852495,2.016263988,0.385436716,0.980827425,0.272415779,1.035436563,0.32692769,3.058780368,0.089060261,3.167173031
hMOF-5051888.cif,48,38,6,8,13.5,5.263157895,4,0.137254902,0.448627451,0.75,5.52392,4.07452,1.1606,1166.37,1004.97,0.69856,5.83111,3.83204,2.902994304,1.898197116,2.931475273,1.789803286,-0.028480969,0.10839383,1.532411659,0.652566165,-0.043644569,0.070734146
hMOF-5011063.cif,20,30,0,13,13,13.33333333,3.25,0.34939759,1.10939759,0,9.25409,5.05163,1.74796,1438.22,822.797,0.529402,0.000246565,0.000160772,1.527155966,1.134127005,1.114876943,0.736030075,0.412279023,0.39809693,1.349249527,0.741152752,0.556267277,0.295050636
hMOF-10069.cif,18,72,0,26,55,11.11111111,3.25,0.309859155,1.134366197,0,5.56095,4.33732,1.09117,1190.78,1091.28,0.525604,0.00184221,0.00124733,2.342326014,1.914673761,1.933405207,1.427113227,0.408920807,0.487560534,1.225809913,0.81578717,0.501259178,0.397745629
hMOF-25920.cif,20,88,4,16,68,4.545454545,4,0.263157895,0.857894737,0.25,4.99591,4.3363,1.17677,1766.72,1501.34,0.724303,0.258527,0.144662,2.966418,2.295359261,3.008725328,2.055684832,-0.042307328,0.239674429,1.294947768,0.772231919,-0.05478578,0.185084245
hMOF-4552.cif,11,48,4,13,34,8.333333333,3.25,0.350515464,1.105154639,0.307692308,12.05176,10.12014,0.888115,1953.67,2199.8,0.784344,0.000126803,8.99E-05,2.899033732,2.17870054,0.511704559,0.366925836,2.387329173,1.811774704,1.333295154,0.750021477,3.183014417,1.358869939
hMOF-6435.cif,12,36,0,39,28,33.33333333,3.25,0.428571429,1.446857143,0,2.43134,1.37058,3.24974,0,0,0.00516614,0,2.58E-157,0,0,0,0,0,0,0,0,0,0
hMOF-27171.cif,10,52,2,8,38.5,3.846153846,4,0.304347826,0.983478261,0.25,6.75572,3.52305,1.26783,0,0,0.650135,0.0851019,0.0349974,2.384916606,1.57898196,2.287911001,1.303877162,0.097005605,0.275104798,1.513444859,0.660744258,0.146812635,0.181773916
hMOF-20617.cif,6,18,2,8,12.5,11.11111111,4,0.380952381,1.222857143,0.25,7.19278,5.20779,1.48338,1720.09,1159.58,0.626095,0.00347354,0.00180039,2.137330532,1.459351674,1.861465934,1.060358529,0.275864598,0.398993145,1.467514166,0.681424427,0.404835205,0.271883675
hMOF-5042448.cif,17,26,2,8,8.5,7.692307692,4,0.391891892,1.214054054,0.25,5.2598,2.19622,3.33258,0,0,0.236322,0.392805,0.153109,0.33705949,0.131454659,0.338026017,0.13040484,-0.000966527,0.001049819,2.569219149,0.389223317,-0.002483221,0.000408614
hMOF-5079818.cif,9,60,4,12,46,3.333333333,6,0.330188679,1.034716981,0.333333333,11.05289,8.76962,0.902507,1867.47,2069.2,0.869257,0.000377405,0.000262731,4.653788999,3.508351939,1.435372868,0.993911766,3.218416131,2.514440172,1.329150346,0.752360335,4.277758916,1.891765051
hMOF-6000738.cif,16,56,0,20,45,7.142857143,5,0.269230769,0.889230769,0,4.68456,3.84418,1.65789,261.266,157.589,0.51666,0.0547125,0.0414765,1.167285628,1.24818718,1.15965417,1.03693655,0.007631458,0.21125063,0.937061282,1.067166064,0.007151144,0.225439503
hMOF-5045372.cif,38,40,2,18,21.5,5,9,0.2,0.68,0.111111111,5.83773,3.99287,1.48109,963.415,650.475,0.579782,13.1254,3.61372,1.851749558,1.204615928,1.822010264,1.041669301,0.029739294,0.162946627,1.54029612,0.649225813,0.045807319,0.105789156
hMOF-5078844.cif,78,83,6,16,43.5,2.409638554,8,0.118918919,0.396108108,0.375,11.17009,9.67005,0.548643,2404.44,4382.52,0.865093,0.0439088,0.0179432,8.345464993,6.004694733,4.941118314,3.117278012,3.404346679,2.887416721,1.392612147,0.718075023,4.740934539,2.073381829
hMOF-5065089.cif,14,56,4,16,42,7.142857143,4,0.314814815,1.031851852,0.25,4.04704,3.00471,1.42063,0,0,0.489597,5.43E-06,2.52E-05,0.12642519,0.56318949,0.028690772,0.115027486,0.097734418,0.448162005,0.224931171,4.445804443,0.021983517,1.992440632
hMOF-20506.cif,8,16,4,16,10,25,4,0.461538462,1.535384615,0.25,1.3136,0.6738,2.91192,0,0,4.78E-18,0,0,0,0,0,0,0,0,0,0,0,0
hMOF-5081115.cif,11,50,4,12,38,4,6,0.315217391,0.999130435,0.333333333,6.86695,5.08894,1.13568,2576.44,2268.62,0.774156,0.00148177,0.000917598,3.483160364,2.580231143,2.950381765,1.868257864,0.532778599,0.711973279,1.352649979,0.739289554,0.72066296,0.526354408
hMOF-5058527.cif,51,300,24,60,229,2,10,0.316091954,0.994482759,0.4,10.77125,5.89568,1.13767,2209.88,1942.46,0.816928,0.0101997,0.00670177,3.751776585,2.852424059,3.093249814,2.109346538,0.658526771,0.74307752,1.317933359,0.758763706,0.867894399,0.563820253
hMOF-17112.cif,198,213,6,24,113.5,2.816901408,4,0.067114094,0.225503356,0.25,6.2646,3.28564,0.885612,0,0,0.533828,0.0208557,0.00990211,2.291978128,2.048064302,2.13652344,1.595062728,0.155454688,0.453001574,1.121340361,0.891789893,0.174317616,0.403982225
hMOF-5049838.cif,11,36,2,8,25.5,5.555555556,4,0.3,0.976571429,0.25,8.37601,6.45455,1.05391,1879.39,1783.26,0.763453,0.0477254,0.0212301,3.820498132,2.530243728,3.323937068,1.920219265,0.496561063,0.610024463,1.512962653,0.660954848,0.751278343,0.403198626
hMOF-5007706.cif,4,13,0,13,12,30.76923077,3.25,0.382352941,1.315294118,0,7.49452,5.20819,0.900668,2682.03,2977.82,0.704329,9.33E-05,6.83E-05,4.231071043,3.367770241,0.564086938,0.416808794,3.666984105,2.950961448,1.258862903,0.794367677,4.616230255,2.344148391
hMOF-5023968.cif,10,48,8,26,35,16.66666667,3.25,0.421052632,1.361403509,0.307692308,4.66778,3.9364,1.89332,694.852,367.003,0.406899,0.00988818,0.00720249,0.936685442,1.029641744,0.876729302,0.842439284,0.05995614,0.18720246,0.911545186,1.09703832,0.05465273,0.205368272
hMOF-5037985.cif,6,40,2,8,32.5,5,4,0.294117647,0.929411765,0.25,11.48193,10.2997,0.875768,1758.44,2007.88,0.845109,0.0001286,9.59E-05,5.139526377,3.605553217,0.975203518,0.689585942,4.164322859,2.915967275,1.42830765,0.700129275,5.947934197,2.041554055
hMOF-5053212.cif,16,32,6,8,15.5,6.25,4,0.375,1.164,0.75,7.98345,5.93905,1.73613,1562.13,899.779,0.591863,0.00107373,0.000654641,1.729084194,1.348162975,1.221121454,0.769539177,0.50796274,0.578623798,1.285121881,0.778136311,0.652794031,0.450248187
hMOF-5004848.cif,18,96,0,39,79,12.5,3.25,0.31147541,1.043934426,0,5.60384,4.1104,1.4605,736.449,504.244,0.406174,0.0286727,0.0163948,1.456302975,1.234976462,1.356080308,0.9426788,0.100222667,0.292297663,1.181581355,0.846323442,0.118421235,0.247378364
hMOF-7000411.cif,73,82,27,32,39.75,7.317073171,5.333333333,0.268181818,0.873454545,0.84375,7.64605,4.17638,1.14601,1356.45,1183.62,0.514137,0.00507706,0.00507351,2.235479093,2.091040903,1.726026602,1.375080012,0.509452491,0.715960891,1.071219963,0.93351509,0.545735678,0.668360295
hMOF-5030341.cif,12,66,2,17,50.5,6.060606061,4.25,0.32231405,1.191404959,0.117647059,15.54541,11.25404,0.333233,1485.23,4457.04,0.898826,2.94E-05,2.46E-05,1.635039765,1.362995991,0.1509382,0.122852013,1.484101565,1.240143978,1.201999574,0.83194705,1.783889449,1.031734124
hMOF-5081806.cif,13,46,4,12,34,4.347826087,6,0.306818182,0.977272727,0.333333333,8.25619,6.14153,1.11164,2148.22,1932.48,0.802738,0.00261831,0.00135311,3.776915598,2.629996358,3.037871417,1.759461518,0.739044181,0.87053484,1.438973201,0.694939975,1.063464771,0.60496946
hMOF-1003629.cif,20,84,6,32,56.5,7.142857143,5.333333333,0.395604396,1.258021978,0.1875,13.88716,5.2943,1.30897,1709.79,1306.21,0.708086,0.00033446,0.000217066,2.701672003,2.051918645,1.180199012,0.792626027,1.52147299,1.259292618,1.319298466,0.757978597,2.007276983,0.954516852
hMOF-1003972.cif,26,86,0,32,61,6.976744186,5.333333333,0.329545455,1.092272727,0,11.13215,5.30317,0.917923,1766.22,1924.14,0.672047,0.000484961,0.000315617,3.513915206,2.69814238,1.43671668,0.968984889,2.077198526,1.729157491,1.30495936,0.766307389,2.71065966,1.325066162
hMOF-5057509.cif,88,94,4,12,50,2.127659574,6,0.08,0.2672,0.333333333,7.53151,6.37392,0.927971,1782.99,1921.39,0.849224,591.399,166.421,4.597851842,3.250936477,4.383340032,2.647313618,0.214511811,0.603622859,1.41715405,0.705639588,0.303996281,0.425940186
hMOF-7000039.cif,16,56,0,32,42,10.71428571,5.333333333,0.370967742,1.337096774,0,8.91945,2.14605,1.79083,0,0,0.41831,0.0175595,0.00788139,0.980385707,0.82334351,0.890838822,0.579609402,0.089546885,0.243734108,1.193126461,0.838134123,0.106840758,0.204281872
hMOF-3407.cif,28,120,0,26,85,6.666666667,3.25,0.309734513,0.972035398,0,10.76031,6.23211,1.00447,2537.56,2526.28,0.761674,0.000116314,8.21E-05,3.744655538,2.746678104,0.819557924,0.568847749,2.925097615,2.177830355,1.366075435,0.732023997,3.995903996,1.594224081
hMOF-5019871.cif,176,152,0,56,65,5.263157895,7,0.142857143,0.491428571,0,8.81181,4.32302,0.915028,1136.19,1241.7,0.56407,0.0130262,0.0068013,2.928034439,1.947894359,2.807628103,1.61813112,0.120406336,0.32976324,1.506195527,0.663924426,0.181355484,0.218937869
hMOF-1001747.cif,34,56,0,34,40,7.142857143,8.5,0.265625,0.91375,0,13.19086,12.51455,0.737068,1144.98,1553.42,0.611464,6.17E-05,5.69E-05,2.411073088,2.340427336,0.306764634,0.279472223,2.104308454,2.060955113,1.032252127,0.968755572,2.172176878,1.996561749
hMOF-7001882.cif,36,114,24,32,91,5.263157895,5.333333333,0.264150943,0.863396226,0.75,16.36712,3.95143,0.717433,1525.85,2126.81,0.716816,0.000328179,0.000219094,4.861560764,3.64489424,1.428528852,0.973525115,3.433031912,2.671369125,1.336476602,0.74823607,4.588166824,1.998814734
hMOF-5078435.cif,18,88,28,16,58,4.545454545,4,0.402173913,1.244347826,1.75,7.24258,5.65076,1.12476,2516.52,2237.39,0.713147,0.000290708,0.000193735,3.282924704,2.506363012,1.869175469,1.254104457,1.413749235,1.252258555,1.31246437,0.761925446,1.855495499,0.954127658
hMOF-5030775.cif,27,186,6,51,149.5,6.451612903,4.25,0.311926606,1.027155963,0.117647059,7.60394,5.46172,0.929391,2099.16,2258.64,0.735821,0.0066519,0.00344209,3.978522367,2.84324534,3.236125557,1.942583931,0.742396809,0.900661409,1.402096938,0.713217448,1.040912293,0.642367431
